Participant,isSpeed,isCued,jitter,jitterLevel,cueDeflections,cueOrientation,targetOrientation,response,deviation,absoluteDeviation,RT,points
200,1,1,45,3,0,1.0395,1.0395,0.14672,-0.89275,0.89275,0.51765,143
200,1,1,30,2,0,3.0048,3.0048,2.5844,-0.42036,0.42036,0.70013,173
200,1,1,30,2,0,0.76054,0.76054,1.2073,0.44677,0.44677,0.7561,172
200,1,1,15,1,0,0.36518,0.36518,0.28924,-0.07594,0.07594,0.54313,195
200,1,1,15,1,20,1.0902,0.7411,0.35953,-0.38157,0.38157,0.48049,176
200,1,1,45,3,0,1.1041,1.1041,0.99946,-0.10467,0.10467,0.79104,193
200,0,0,45,3,819,-999,3.1119,0.95439,0.98405,0.98405,0.57581,75
200,0,0,30,2,819,-999,2.4865,2.4135,-0.073009,0.073009,0.89515,191
200,0,0,15,1,819,-999,2.4617,2.0055,-0.45614,0.45614,0.58137,142
200,0,0,30,2,819,-999,2.1303,2.2866,0.15633,0.15633,0.80183,180
200,0,0,15,1,819,-999,0.79231,0.80882,0.016509,0.016509,0.50921,198
200,0,0,30,2,819,-999,1.4358,1.6441,0.20833,0.20833,0.62708,173
200,0,0,45,3,819,-999,0.13031,0.095802,-0.034511,0.034511,0.49754,196
200,0,0,15,1,819,-999,0.26282,0.10475,-0.15807,0.15807,0.45673,180
200,0,0,15,1,819,-999,1.2488,1.1286,-0.12019,0.12019,0.46474,185
200,0,0,45,3,819,-999,1.0177,2.9376,-1.2217,1.2217,0.45818,44
200,0,0,30,2,819,-999,0.90656,0.68793,-0.21863,0.21863,0.56402,172
200,0,0,30,2,819,-999,2.7157,2.2372,-0.47853,0.47853,0.40206,139
200,0,0,45,3,819,-999,0.78111,1.0229,0.24175,0.24175,1.1218,169
200,0,0,45,3,819,-999,2.395,2.3451,-0.049928,0.049928,0.61357,194
200,0,0,15,1,819,-999,1.7647,1.5669,-0.19774,0.19774,0.47973,175
200,0,0,30,2,819,-999,0.79266,0.77191,-0.020755,0.020755,0.50616,197
200,0,0,45,3,819,-999,0.91007,1.04,0.12995,0.12995,0.53569,183
200,0,0,30,2,819,-999,0.72898,0.96892,0.23994,0.23994,0.45019,169
200,0,0,45,3,819,-999,2.6926,1.9179,-0.77471,0.77471,0.72427,101
200,0,0,30,2,819,-999,0.26755,2.9292,-0.4799,0.4799,0.44382,139
200,0,0,45,3,819,-999,0.55815,0.52071,-0.03744,0.03744,0.71225,195
200,0,0,15,1,819,-999,0.85452,0.87435,0.019831,0.019831,0.41177,197
200,0,0,15,1,819,-999,0.87022,0.74825,-0.12197,0.12197,0.43598,184
200,0,0,15,1,819,-999,1.5169,1.5491,0.032167,0.032167,0.51166,196
200,0,1,15,1,0,0.38349,0.38349,0.51765,0.13416,0.13416,0.40421,183
200,0,1,30,2,0,1.2001,1.2001,1.0486,-0.15142,0.15142,0.48305,181
200,0,1,15,1,50,2.2543,1.3816,1.8518,0.47019,0.47019,0.38098,140
200,0,1,45,3,20,2.0251,1.676,1.6508,-0.02523,0.02523,0.47111,197
200,0,1,45,3,20,1.2715,0.92243,1.3263,0.40383,0.40383,0.45042,149
200,0,1,30,2,20,1.7642,1.4151,1.9355,0.52039,0.52039,0.34832,134
200,0,1,15,1,0,3.0794,3.0794,0.091279,0.15349,0.15349,0.42249,180
200,0,1,45,3,0,2.5101,2.5101,2.3398,-0.1703,0.1703,0.48221,178
200,0,1,30,2,-50,0.38258,2.6515,0.5614,1.0515,1.0515,0.2914,66
200,0,1,15,1,20,1.2993,0.95019,1.1997,0.2495,0.2495,0.43514,168
200,0,1,15,1,20,1.1804,0.83134,0.77966,-0.051678,0.051678,0.41031,193
200,0,1,30,2,20,2.523,2.1739,2.5059,0.332,0.332,0.45054,158
200,0,1,15,1,20,2.7476,2.3985,2.4138,0.015253,0.015253,0.50867,198
200,0,1,45,3,0,1.2483,1.2483,1.1033,-0.14499,0.14499,0.33698,182
200,0,1,45,3,20,1.7742,1.4251,1.9366,0.51151,0.51151,0.32939,135
200,0,1,45,3,0,2.0578,2.0578,1.8428,-0.21498,0.21498,0.46854,173
200,0,1,15,1,-70,0.83234,2.7522,0.76474,1.1541,1.1541,0.34936,53
200,0,1,15,1,0,1.4869,1.4869,1.4832,-0.0036952,0.0036952,0.50184,200
200,0,1,30,2,0,1.3214,1.3214,0.64907,-0.67231,0.67231,0.74665,114
200,0,1,30,2,-70,0.4153,2.3352,2.1373,-0.19783,0.19783,0.58142,175
200,0,1,45,3,-20,0.1592,2.9517,2.4627,-0.48904,0.48904,0.5799,138
200,0,1,30,2,0,2.0491,2.0491,1.9951,-0.054033,0.054033,0.76413,193
200,0,1,45,3,0,1.0514,1.0514,1.2406,0.18928,0.18928,1.9185,176
200,0,1,30,2,0,1.5641,1.5641,0.98318,-0.58088,0.58088,0.75925,126
200,0,0,30,2,819,-999,3.0801,0.42382,0.48536,0.48536,0.80118,138
200,0,0,30,2,819,-999,1.438,1.3311,-0.10689,0.10689,0.52627,186
200,0,0,45,3,819,-999,1.2712,1.1494,-0.12186,0.12186,0.74133,184
200,0,0,30,2,819,-999,0.71993,0.9514,0.23147,0.23147,0.56582,171
200,0,0,30,2,819,-999,2.0938,2.3345,0.2407,0.2407,0.51662,169
200,0,0,30,2,819,-999,1.442,0.92154,-0.52043,0.52043,0.889,134
200,0,0,15,1,819,-999,0.3136,0.023868,-0.28974,0.28974,0.49616,163
200,0,0,15,1,819,-999,1.9569,1.9598,0.0029182,0.0029182,0.53925,200
200,0,0,15,1,819,-999,2.3412,2.5641,0.22284,0.22284,0.51871,172
200,0,0,15,1,819,-999,3.024,0.035073,0.15267,0.15267,0.5102,181
200,0,0,45,3,819,-999,0.94919,1.2406,0.29137,0.29137,0.49072,163
200,0,0,15,1,819,-999,2.9138,2.2002,-0.71355,0.71355,0.61587,109
200,0,0,15,1,819,-999,0.69183,1.2129,0.52111,0.52111,0.63331,134
200,0,0,45,3,819,-999,0.97456,1.0599,0.085357,0.085357,0.68644,189
200,0,0,30,2,819,-999,0.51765,0.62182,0.10417,0.10417,0.55023,187
200,0,0,45,3,819,-999,1.6823,1.1682,-0.51404,0.51404,0.69869,135
200,0,0,30,2,819,-999,0.93158,0.35118,-0.5804,0.5804,0.66901,126
200,0,0,45,3,819,-999,1.9442,2.4426,0.49836,0.49836,0.75501,137
200,0,0,45,3,819,-999,2.2527,0.60916,1.498,1.498,0.19151,9
200,0,0,15,1,819,-999,2.9118,0.35307,0.58284,0.58284,0.50486,126
200,0,0,15,1,819,-999,0.16401,0.14981,-0.014193,0.014193,0.5876,198
200,0,0,30,2,819,-999,2.5344,2.804,0.26962,0.26962,0.78982,166
200,1,0,15,1,819,-999,0.69156,0.73151,0.039946,0.039946,0.35396,197
200,1,0,15,1,819,-999,1.5574,1.6119,0.054561,0.054561,0.56253,197
200,1,0,15,1,819,-999,1.2672,1.3903,0.12309,0.12309,0.54725,192
200,1,0,45,3,819,-999,0.049531,2.773,-0.41811,0.41811,0.55041,173
200,1,0,15,1,819,-999,3.0317,0.27044,0.38031,0.38031,0.57815,176
200,1,0,30,2,819,-999,0.85944,0.89504,0.035602,0.035602,0.55275,198
200,1,0,45,3,819,-999,0.084947,0.56253,0.47759,0.47759,0.93975,70
200,1,0,45,3,819,-999,1.9983,2.3635,0.36517,0.36517,0.64422,177
200,1,0,30,2,819,-999,2.9199,0.054071,0.27578,0.27578,0.54889,182
200,1,0,15,1,819,-999,2.6384,2.6063,-0.032081,0.032081,0.58175,198
200,1,0,30,2,819,-999,2.7685,2.2684,-0.5001,0.5001,0.51489,168
200,1,0,30,2,819,-999,0.55631,0.67119,0.11488,0.11488,0.51236,193
200,1,0,30,2,819,-999,0.83617,1.2075,0.37132,0.37132,0.56519,176
200,1,0,45,3,819,-999,1.8912,2.964,1.0728,1.0728,0.77428,132
200,1,0,45,3,819,-999,2.1274,2.193,0.065568,0.065568,1.2054,96
200,1,0,45,3,819,-999,2.1547,1.8654,-0.28932,0.28932,1.6101,82
200,1,0,30,2,819,-999,1.2983,0.64749,-0.65082,0.65082,0.52023,159
200,1,0,30,2,819,-999,3.039,3.089,0.050042,0.050042,0.54699,197
200,1,0,45,3,819,-999,2.4667,2.3562,-0.11053,0.11053,1.1501,93
200,1,0,15,1,819,-999,0.99173,0.87643,-0.1153,0.1153,0.51625,193
200,1,0,15,1,819,-999,0.19818,2.9964,-0.34334,0.34334,0.55041,178
200,1,0,30,2,819,-999,1.4597,1.906,0.44631,0.44631,0.53302,172
200,1,0,45,3,819,-999,1.7185,1.3901,-0.32839,0.32839,0.51335,179
200,1,0,15,1,819,-999,1.187,1.4591,0.27208,0.27208,0.50771,183
200,0,0,15,1,819,-999,2.602,3.0299,0.42786,0.42786,0.59265,146
200,0,0,15,1,819,-999,0.90285,0.69562,-0.20722,0.20722,0.55253,174
200,0,0,45,3,819,-999,0.15181,2.9165,-0.37688,0.37688,0.56304,152
200,0,0,30,2,819,-999,2.6626,2.5536,-0.10897,0.10897,0.48909,186
200,0,0,15,1,819,-999,0.15013,0.081173,-0.068959,0.068959,0.51665,191
200,0,0,30,2,819,-999,1.372,2.2034,0.8314,0.8314,0.74804,94
200,0,0,30,2,819,-999,1.673,1.2734,-0.39966,0.39966,0.57094,149
200,0,0,45,3,819,-999,2.6876,0.030827,0.4848,0.4848,0.48873,138
200,0,0,30,2,819,-999,2.6544,2.5626,-0.091818,0.091818,0.54517,188
200,0,0,30,2,819,-999,1.0151,0.6197,-0.39543,0.39543,0.47531,150
200,0,0,15,1,819,-999,0.94517,0.71811,-0.22706,0.22706,0.66549,171
200,0,0,45,3,819,-999,2.1002,1.5122,-0.58794,0.58794,0.7853,125
200,0,0,15,1,819,-999,2.2028,2.2516,0.048796,0.048796,0.58312,194
200,0,0,30,2,819,-999,0.5705,0.57599,0.0054835,0.0054835,0.54888,199
200,0,0,30,2,819,-999,0.13411,2.8173,-0.45835,0.45835,0.50436,142
200,0,0,30,2,819,-999,2.2007,2.3366,0.13593,0.13593,0.50509,183
200,0,0,45,3,819,-999,1.5693,2.3043,0.73501,0.73501,0.5673,106
200,0,0,45,3,819,-999,1.2852,0.79748,-0.48771,0.48771,0.47044,138
200,0,0,15,1,819,-999,0.43225,0.24066,-0.19159,0.19159,0.49012,176
200,0,0,45,3,819,-999,0.97167,2.5444,-1.5688,1.5688,0.51302,0
200,0,0,15,1,819,-999,0.66931,0.88817,0.21886,0.21886,0.5494,172
200,0,0,45,3,819,-999,0.25297,2.6408,-0.75377,0.75377,0.81691,104
200,0,0,45,3,819,-999,2.9715,1.8734,-1.0981,1.0981,0.80232,60
200,0,0,15,1,819,-999,0.50046,0.7345,0.23403,0.23403,0.53738,170
200,0,0,30,2,819,-999,0.53771,0.98853,0.45082,0.45082,0.5934,143
200,0,0,45,3,819,-999,0.99351,0.85066,-0.14284,0.14284,0.54749,182
200,0,0,45,3,819,-999,0.26757,0.79752,0.52995,0.52995,0.54895,133
200,0,0,15,1,819,-999,0.96451,0.9657,0.0011909,0.0011909,0.50517,200
200,0,0,15,1,819,-999,1.4346,1.0938,-0.34087,0.34087,0.58119,157
200,0,0,30,2,819,-999,1.0274,1.321,0.29362,0.29362,0.4974,163
200,0,0,30,2,819,-999,0.095106,3.0944,-0.14227,0.14227,0.56213,182
200,0,0,30,2,819,-999,0.24322,2.5112,-0.87357,0.87357,0.92532,89
200,0,0,45,3,819,-999,0.036178,3.0282,-0.14958,0.14958,0.78369,181
200,0,0,15,1,819,-999,2.1528,2.5091,0.35636,0.35636,0.57262,155
200,0,0,30,2,819,-999,0.99273,0.77827,-0.21446,0.21446,0.9051,173
200,0,0,15,1,819,-999,3.0628,3.1351,0.072279,0.072279,0.48716,191
200,0,0,30,2,819,-999,2.2498,2.5118,0.26209,0.26209,0.89929,167
200,0,0,15,1,819,-999,0.17784,0.24693,0.069091,0.069091,0.52311,191
200,0,0,15,1,819,-999,2.0637,2.2668,0.20311,0.20311,0.52196,174
200,0,0,15,1,819,-999,1.3997,1.2974,-0.10234,0.10234,0.53738,187
200,0,0,45,3,819,-999,2.7094,0.35694,0.7891,0.7891,0.85651,100
200,0,0,30,2,819,-999,0.87038,1.151,0.28058,0.28058,0.52725,164
200,0,0,30,2,819,-999,0.76149,0.68664,-0.074846,0.074846,0.86517,190
200,0,0,15,1,819,-999,1.3384,1.5134,0.17506,0.17506,0.55316,178
200,0,0,45,3,819,-999,2.2094,0.14622,1.0784,1.0784,0.79102,63
200,0,0,45,3,819,-999,0.58594,0.81122,0.22529,0.22529,0.62145,171
200,0,0,45,3,819,-999,3.1405,2.4457,-0.69487,0.69487,0.78704,112
200,0,0,45,3,819,-999,2.7695,2.6169,-0.15269,0.15269,0.50442,181
200,0,0,30,2,819,-999,0.13919,0.54776,0.40858,0.40858,0.43724,148
200,0,0,15,1,819,-999,2.7138,2.53,-0.18375,0.18375,0.41345,177
200,0,0,15,1,819,-999,1.2168,1.333,0.1162,0.1162,0.50954,185
200,0,0,45,3,819,-999,2.1315,2.3784,0.24694,0.24694,0.57099,169
200,0,0,30,2,819,-999,1.0146,0.84655,-0.16803,0.16803,0.53944,179
200,0,0,30,2,819,-999,2.6236,3.0208,0.3972,0.3972,0.47824,149
200,0,0,15,1,819,-999,2.4506,2.4931,0.042507,0.042507,0.5707,195
200,0,0,30,2,819,-999,0.95526,0.85957,-0.095694,0.095694,0.68176,188
200,0,0,45,3,819,-999,0.24829,0.0057553,-0.24253,0.24253,0.647,169
200,0,0,30,2,819,-999,1.3447,0.64531,-0.69937,0.69937,0.50675,111
200,0,0,45,3,819,-999,0.65366,0.36767,-0.28599,0.28599,1.6999,164
200,0,0,15,1,819,-999,2.1579,2.2432,0.085342,0.085342,0.61165,189
200,0,0,45,3,819,-999,0.3641,0.83854,0.47444,0.47444,0.79977,140
200,0,0,30,2,819,-999,2.9975,2.4008,-0.59674,0.59674,0.89456,124
200,0,0,45,3,819,-999,2.48,2.4395,-0.040463,0.040463,0.49764,195
200,0,0,30,2,819,-999,0.85973,0.46923,-0.39051,0.39051,0.6075,150
200,0,0,15,1,819,-999,2.9871,2.672,-0.31508,0.31508,0.49027,160
200,0,0,45,3,819,-999,1.7152,0.6004,-1.1148,1.1148,0.57749,58
200,0,0,15,1,819,-999,2.4923,2.5674,0.075097,0.075097,0.46368,190
200,0,0,15,1,819,-999,0.88148,0.92603,0.044549,0.044549,0.62738,194
200,0,0,15,1,819,-999,0.61375,0.34804,-0.26571,0.26571,0.50824,166
200,0,1,15,1,0,1.5057,1.5057,1.1681,-0.33762,0.33762,0.53371,157
200,0,1,30,2,0,1.0698,1.0698,0.82044,-0.24936,0.24936,0.31322,168
200,0,1,30,2,0,1.367,1.367,1.3925,0.025517,0.025517,0.34734,197
200,0,1,30,2,70,2.9369,1.7152,2.7148,0.99956,0.99956,0.36478,73
200,0,1,15,1,0,1.215,1.215,1.3457,0.13067,0.13067,0.43224,183
200,0,1,45,3,-20,0.1016,2.8941,2.5682,-0.3259,0.3259,0.45642,159
200,0,1,45,3,-70,1.2039,3.1238,0.0058139,0.02365,0.02365,0.48293,197
200,0,1,15,1,0,0.15343,0.15343,0.2217,0.068273,0.068273,0.45691,191
200,0,1,15,1,0,1.3127,1.3127,1.2739,-0.038808,0.038808,0.34719,195
200,0,1,45,3,-70,0.18097,2.1008,0.1116,1.1524,1.1524,0.92965,53
200,0,1,15,1,-70,1.0076,2.9274,2.8927,-0.034688,0.034688,0.51379,196
200,0,1,15,1,-50,0.021684,2.2906,2.2138,-0.076829,0.076829,0.51163,190
200,0,1,30,2,50,1.7943,0.92164,1.6374,0.71573,0.71573,0.8807,109
200,0,1,30,2,0,0.38096,0.38096,0.60019,0.21923,0.21923,0.51908,172
200,0,1,45,3,20,2.7681,2.4191,2.4672,0.048105,0.048105,0.349,194
200,0,1,15,1,0,1.9879,1.9879,1.7433,-0.24457,0.24457,0.47613,169
200,0,1,30,2,20,0.79538,0.44632,2.9619,-0.626,0.626,0.50356,120
200,0,1,45,3,70,2.3372,1.1155,0.89695,-0.21856,0.21856,0.77046,172
200,0,1,30,2,20,2.3819,2.0329,2.1726,0.1397,0.1397,0.63875,182
200,0,1,45,3,-70,0.044456,1.9643,1.6374,-0.32695,0.32695,0.70696,158
200,0,1,45,3,0,0.95757,0.95757,1.0151,0.057553,0.057553,0.73602,193
200,0,1,15,1,0,1.0508,1.0508,0.80373,-0.24708,0.24708,0.54213,169
200,0,1,45,3,0,0.21162,0.21162,0.20181,-0.0098091,0.0098091,0.87806,199
200,0,1,30,2,0,2.4247,2.4247,2.3535,-0.071157,0.071157,0.48042,191
200,0,1,30,2,50,2.4924,1.6197,1.9953,0.37559,0.37559,0.72626,152
200,0,1,30,2,0,2.1221,2.1221,2.2392,0.11705,0.11705,0.55208,185
200,0,1,30,2,0,0.0053862,0.0053862,2.583,-0.56399,0.56399,0.51604,128
200,0,1,45,3,50,2.9652,2.0926,2.5185,0.42593,0.42593,0.55071,146
200,0,1,15,1,0,1.3278,1.3278,1.2471,-0.080692,0.080692,0.51624,190
200,0,1,30,2,0,2.9448,2.9448,0.076264,0.27303,0.27303,0.44097,165
200,0,1,15,1,20,0.59414,0.24508,0.23774,-0.007337,0.007337,0.62308,199
200,0,1,45,3,70,2.903,1.6812,2.3562,0.67496,0.67496,0.58491,114
200,0,1,45,3,0,1.9782,1.9782,0.77016,-1.2081,1.2081,0.69532,46
200,0,1,45,3,0,2.481,2.481,2.4487,-0.032349,0.032349,0.52687,196
200,0,1,15,1,0,2.662,2.662,2.6516,-0.010407,0.010407,0.48354,199
200,0,1,45,3,0,1.8385,1.8385,1.4228,-0.4157,0.4157,0.6364,147
200,0,1,30,2,0,1.551,1.551,1.3648,-0.18622,0.18622,0.40761,176
200,0,1,30,2,-50,0.33186,2.6008,2.6442,0.043406,0.043406,0.59661,194
200,0,1,15,1,-70,0.72906,2.6489,2.4671,-0.18179,0.18179,0.54975,177
200,0,1,15,1,-20,0.31387,3.1064,2.9192,-0.18722,0.18722,0.81491,176
200,0,1,30,2,70,1.9799,0.75815,1.7411,0.98292,0.98292,0.92975,75
200,0,1,30,2,70,1.5754,0.35364,0.75451,0.40087,0.40087,1.953,149
200,0,1,45,3,0,2.953,2.953,2.4063,-0.54671,0.54671,0.5141,130
200,0,1,15,1,20,0.70077,0.35171,0.35725,0.0055459,0.0055459,0.48567,199
200,0,1,15,1,-50,0.73839,3.0073,2.6357,-0.37158,0.37158,0.57981,153
200,0,1,15,1,50,3.1261,2.2535,2.326,0.072489,0.072489,0.53465,191
200,0,1,45,3,0,1.7956,1.7956,2.4544,0.65883,0.65883,0.78072,116
200,0,1,45,3,0,0.24934,0.24934,0.69649,0.44715,0.44715,0.53015,143
200,1,0,45,3,819,-999,0.44623,0.76092,0.31469,0.31469,0.69028,180
200,1,0,15,1,819,-999,2.5677,2.3697,-0.19798,0.19798,0.44809,187
200,1,0,45,3,819,-999,2.3921,2.0469,-0.34518,0.34518,0.42383,178
200,1,0,30,2,819,-999,1.547,1.9513,0.40425,0.40425,0.4049,174
200,1,0,30,2,819,-999,1.2053,2.4071,1.2018,1.2018,0.3892,123
200,1,0,30,2,819,-999,1.7344,1.9563,0.22194,0.22194,0.41553,186
200,1,0,15,1,819,-999,0.27549,0.20895,-0.066546,0.066546,0.41107,196
200,1,0,15,1,819,-999,0.26279,0.71729,0.4545,0.4545,0.46527,171
200,1,0,30,2,819,-999,1.4782,1.4451,-0.033031,0.033031,0.41364,198
200,1,0,45,3,819,-999,2.0551,1.2658,-0.7893,0.7893,0.41272,150
200,1,0,30,2,819,-999,2.8038,0.056543,0.39429,0.39429,0.46119,175
200,1,0,45,3,819,-999,0.85511,1.0274,0.17228,0.17228,0.45367,189
200,1,0,30,2,819,-999,0.7456,0.9183,0.1727,0.1727,0.42113,189
200,1,0,45,3,819,-999,0.55472,1.4036,0.8489,0.8489,0.38102,146
200,1,0,45,3,819,-999,0.78656,1.1854,0.39884,0.39884,0.44173,175
200,1,0,15,1,819,-999,0.24077,0.65931,0.41854,0.41854,0.41053,173
200,1,0,15,1,819,-999,0.90634,0.79858,-0.10776,0.10776,0.28709,193
200,1,0,45,3,819,-999,3.0223,0.099428,0.21875,0.21875,0.49792,186
200,1,0,15,1,819,-999,2.5898,0.70667,1.2585,1.2585,0.30935,120
200,1,0,15,1,819,-999,0.65191,2.4457,-1.3478,1.3478,0.18153,114
200,1,0,30,2,819,-999,0.29317,3.0593,-0.37548,0.37548,0.69926,176
200,1,0,15,1,819,-999,2.1624,2.1324,-0.030074,0.030074,0.51077,198
200,1,0,30,2,819,-999,2.0913,2.31,0.21866,0.21866,0.50232,186
200,1,1,45,3,20,1.3056,0.95652,0.99552,0.038995,0.038995,0.39257,198
200,1,1,30,2,0,0.057283,0.057283,2.9852,-0.21371,0.21371,0.32808,186
200,1,1,15,1,0,0.41423,0.41423,0.52807,0.11385,0.11385,0.42984,193
200,1,1,30,2,20,3.0542,2.7051,2.4564,-0.24871,0.24871,0.47308,184
200,1,1,30,2,20,0.36152,0.012458,0.45287,0.44041,0.44041,0.28179,172
200,1,1,45,3,0,2.2867,2.2867,2.0504,-0.23634,0.23634,0.35013,185
200,1,1,15,1,0,1.5589,1.5589,1.1642,-0.39465,0.39465,0.52645,175
200,1,1,15,1,0,3.1125,3.1125,2.8203,-0.29224,0.29224,0.45331,181
200,1,1,45,3,0,2.4173,2.4173,0.75345,1.4777,1.4777,0.75745,106
200,1,1,15,1,0,0.39027,0.39027,0.4094,0.019123,0.019123,0.47323,199
200,1,1,15,1,0,1.4332,1.4332,1.2625,-0.17073,0.17073,0.44539,189
200,1,1,15,1,0,1.8073,1.8073,2.1557,0.34838,0.34838,0.5399,178
200,1,1,15,1,70,1.4788,0.2571,0.37433,0.11723,0.11723,0.57542,193
200,1,1,30,2,50,1.9972,1.1245,1.1453,0.020724,0.020724,0.67996,199
200,1,1,15,1,20,1.8812,1.5322,2.1249,0.59275,0.59275,0.42704,162
200,1,1,30,2,0,1.9196,1.9196,1.5003,-0.41936,0.41936,0.54223,173
200,1,1,30,2,50,0.92672,0.054054,0.4759,0.42184,0.42184,0.79871,173
200,1,1,45,3,-70,0.24025,2.1601,2.5528,0.39272,0.39272,0.56715,175
200,1,1,45,3,-70,0.047845,1.9677,1.0594,-0.90826,0.90826,0.62228,142
200,1,1,45,3,70,1.7269,0.50516,0.59979,0.094625,0.094625,0.69877,194
200,1,1,45,3,20,1.3106,0.96154,1.9266,0.96506,0.96506,0.57018,139
200,1,1,30,2,20,1.2238,0.87473,0.66763,-0.2071,0.2071,0.47468,187
200,1,1,30,2,0,2.539,2.539,2.3414,-0.19757,0.19757,0.43751,187
200,1,1,45,3,0,2.8711,2.8711,2.7,-0.17107,0.17107,0.58971,189
200,1,1,15,1,0,1.8757,1.8757,1.728,-0.1477,0.1477,0.38781,191
200,1,1,45,3,0,2.5218,2.5218,1.9234,-0.59835,0.59835,0.5436,162
200,1,1,30,2,0,0.88353,0.88353,0.88589,0.0023501,0.0023501,0.25748,200
200,1,1,30,2,20,2.309,1.96,2.0516,0.091612,0.091612,0.32256,194
200,1,1,45,3,0,0.32276,0.32276,0.65497,0.33221,0.33221,0.38668,179
200,1,1,30,2,50,2.0586,1.1859,0.87186,-0.31405,0.31405,0.45357,180
200,1,1,30,2,50,1.9016,1.029,0.77461,-0.25437,0.25437,0.4394,184
200,1,1,15,1,50,2.5339,1.6613,1.4474,-0.2139,0.2139,0.49359,186
200,1,1,15,1,0,1.2194,1.2194,1.0664,-0.15308,0.15308,0.39703,190
200,1,1,45,3,50,2.0312,1.1585,2.0225,0.86399,0.86399,0.35707,145
200,1,1,45,3,0,2.6807,2.6807,2.3435,-0.33723,0.33723,0.36104,179
200,1,1,30,2,50,2.9746,2.1019,2.1083,0.0063674,0.0063674,0.54417,200
200,1,1,15,1,70,2.8347,1.613,1.3314,-0.28159,0.28159,0.50369,182
200,1,1,15,1,0,1.8171,1.8171,1.6229,-0.19415,0.19415,0.51307,188
200,1,1,30,2,-70,1.0214,2.9413,2.6748,-0.2665,0.2665,0.50624,183
200,1,1,45,3,-70,0.17551,2.0954,2.4988,0.4034,0.4034,0.51378,174
200,1,1,30,2,-50,0.66102,2.93,0.82685,1.0385,1.0385,0.36845,134
200,1,1,30,2,20,2.3504,2.0014,2.2014,0.20006,0.20006,0.38673,187
200,1,1,15,1,20,1.0952,0.74613,0.81317,0.067041,0.067041,0.48814,196
200,1,1,45,3,0,0.076551,0.076551,0.81518,0.73863,0.73863,0.54802,153
200,1,1,45,3,0,0.18498,0.18498,2.6003,-0.72623,0.72623,0.5957,154
200,1,1,15,1,-70,0.0048253,1.9247,2.4091,0.48443,0.48443,0.53822,169
200,1,1,15,1,20,0.48889,0.13982,0.6119,0.47208,0.47208,0.30677,170
200,1,1,45,3,20,0.96657,0.61751,1.0781,0.46056,0.46056,0.34495,171
200,1,1,15,1,0,2.7007,2.7007,2.3192,-0.38155,0.38155,0.45945,176
200,1,1,45,3,70,3.0848,1.8631,1.1058,-0.75731,0.75731,0.47692,152
200,1,1,30,2,0,0.64929,0.64929,0.94022,0.29093,0.29093,0.33545,181
200,1,1,15,1,0,0.91749,0.91749,0.98279,0.065308,0.065308,0.25624,196
200,1,1,30,2,0,2.8405,2.8405,2.4121,-0.42833,0.42833,0.39943,173
200,1,1,45,3,0,1.3935,1.3935,1.0009,-0.39253,0.39253,0.4772,175
200,1,1,15,1,20,2.6564,2.3074,2.5292,0.22184,0.22184,0.38812,186
200,1,1,45,3,0,1.118,1.118,1.1884,0.070449,0.070449,0.35933,196
200,1,1,30,2,0,2.4425,2.4425,2.412,-0.030542,0.030542,0.35772,198
200,1,1,30,2,20,1.343,0.99392,1.2925,0.29857,0.29857,0.36225,181
200,1,1,45,3,0,0.62917,0.62917,0.62825,-0.00091756,0.00091756,0.38278,200
200,1,1,15,1,0,1.3583,1.3583,1.2866,-0.071672,0.071672,0.46924,195
200,1,1,45,3,-50,0.82108,3.09,3.0295,-0.060505,0.060505,0.71467,196
200,1,1,30,2,-50,0.81881,3.0877,0.70507,0.75893,0.75893,0.31551,152
200,1,1,15,1,50,2.47,1.5974,2.3369,0.73951,0.73951,0.19731,153
200,1,1,30,2,-70,0.81795,2.7378,1.1123,1.516,1.516,1.4071,3
200,1,1,45,3,20,0.98043,0.63136,0.68976,0.058401,0.058401,0.64825,196
200,1,1,15,1,-50,0.44278,2.7117,2.7108,-0.00093364,0.00093364,0.56501,200
200,1,1,30,2,0,1.7669,1.7669,1.9686,0.20174,0.20174,0.69514,187
200,1,1,45,3,50,2.222,1.3494,1.1999,-0.14946,0.14946,0.53631,190
200,1,1,45,3,0,2.1389,2.1389,2.1594,0.02043,0.02043,0.46876,199
200,1,1,30,2,0,1.4147,1.4147,1.4731,0.058391,0.058391,0.53623,196
200,1,1,15,1,0,0.66775,0.66775,0.59708,-0.070669,0.070669,0.38012,196
200,1,1,15,1,0,0.82858,0.82858,0.43339,-0.3952,0.3952,0.50882,175
200,1,0,15,1,819,-999,0.81774,0.99471,0.17697,0.17697,0.4041,189
200,1,0,45,3,819,-999,1.7124,1.7105,-0.0019024,0.0019024,0.43255,200
200,1,0,15,1,819,-999,1.8211,1.9053,0.084153,0.084153,0.44175,195
200,1,0,30,2,819,-999,2.9926,0.0025575,0.15154,0.15154,0.41221,190
200,1,0,45,3,819,-999,2.8388,1.4767,-1.3621,1.3621,0.37535,113
200,1,0,45,3,819,-999,2.4004,1.3953,-1.0051,1.0051,0.48091,136
200,1,0,45,3,819,-999,2.122,2.3329,0.21086,0.21086,0.44067,187
200,1,0,30,2,819,-999,1.138,1.2708,0.13285,0.13285,0.44613,192
200,1,0,30,2,819,-999,0.47076,0.66071,0.18995,0.18995,0.44218,188
